id,text,label
71,"Cấu thành tội phạm là tổng hợp những dấu hiệu pháp lý cần và đủ, đặc trưng cho tội phạm cụ thể được quy định trong Bộ Luật Hình sự.
Cấu thành tội lừa đảo chiếm đoạt tài sản là nền tảng pháp lý để xác định một hành vi có phạm tội hay không phạm tội lừa đảo chiếm đoạt tài sản theo Điều 174 Bộ luật Hình sự. Cấu thành tội phạm được xem xét trên bốn mặt: Khách thể, Mặt khách quan, Chủ thể và Mặt chủ quan.
Dưới đây là phân tích chi tiết từng yếu tố cấu thành:
Khách thể của Tội lừa đảo chiếm đoạt tài sản là đối tượng mà hành vi phạm tội trực tiếp xâm hại, cụ thể là quyền sở hữu tài sản hợp pháp của cơ quan, tổ chức hoặc cá nhân.
Ngoài ra, tội phạm này còn xâm phạm đến các quy phạm pháp luật điều chỉnh quan hệ sở hữu của con người.
Tâm điểm của Tội lừa đảo chiếm đoạt tài sản chính là sự xâm hại đến Khách thể được pháp luật bảo vệ. Khách thể của tội phạm không chỉ là tài sản hữu hình mà còn là toàn bộ quyền năng của chủ sở hữu đối với tài sản đó.
Khách thể của Tội lừa đảo chiếm đoạt tài sản chính là quyền sở hữu tài sản hợp pháp của chủ sở hữu hoặc người quản lý tài sản, bao gồm ba quyền năng cơ bản: quyền chiếm hữu, quyền sử dụng và quyền định đoạt.
Tình huống giả định: Ông V là một nhà đầu tư cá nhân có tài khoản ngân hàng trị giá 5 tỷ đồng. Kẻ phạm tội P đã gọi điện cho ông V, giả danh là cán bộ công an và thông báo rằng tài khoản của ông V đang bị sử dụng vào mục đích rửa tiền và sẽ bị phong tỏa nếu ông không thực hiện theo hướng dẫn.
P yêu cầu ông V chuyển toàn bộ 5 tỷ đồng vào một tài khoản ""xác minh"" (thực chất là tài khoản của P) để bảo đảm tài sản được an toàn, sau đó cơ quan công an sẽ hoàn trả lại. Ông V tin lời và thực hiện giao dịch chuyển 5 tỷ đồng.
Phân tích khách thể bị xâm hại:
Trong tình huống này, hành vi gian dối của P (giả danh cán bộ công an) đã khiến ông V tự nguyện chuyển giao quyền quản lý và định đoạt tài sản. Khách thể bị xâm hại bao gồm:
Trong ví dụ trên, Tội lừa đảo chiếm đoạt tài sản xâm phạm trực tiếp và toàn diện đến quyền sở hữu tài sản của ông V. Mặc dù ông V là người tự tay thực hiện lệnh chuyển tiền, nhưng chính vì bị tác động bởi thủ đoạn gian dối mà ông đã mất đi ý chí tự định đoạt tài sản một cách đúng đắn, dẫn đến việc chuyển giao tài sản một cách trái pháp luật. Khách thể bị xâm hại ở đây là giá trị tài sản (5 tỷ đồng) và toàn bộ các quyền năng pháp lý gắn liền với tài sản đó.
Mặt khách quan của tội lừa đảo chiếm đoạt tài sản bao gồm hai hành vi cơ bản ( dùng thủ đoạn gian dối và chiếm đoạt tài sản) , có mối quan hệ nhân quả không thể tách rời.
Hành vi của mặt khách quan tội lừa đảo chiếm đoạt tài sản , gồm:
Hành vi gian dối (thủ đoạn): Đây là hành vi sử dụng thủ đoạn gian dối để tạo lòng tin đối với người có tài sản, khiến người đó tin vào thông tin giả mà tự nguyện giao tài sản.
Hành vi chiếm đoạt tài sản là hành vi chuyển tài sản từ người khác sang quyền quản lý, sử dụng, định đoạt của bản thân một cách trái pháp luật, gồm:
Giá trị định tội: Tội lừa đảo chiếm đoạt tài sản bị truy cứu trách nhiệm hình sự khi giá trị tài sản bị chiếm đoạt từ 2.000.000 đồng đến dưới 50.000.000 đồng trở lên .
Trường hợp dưới 2.000.000 đồng: Vẫn bị truy cứu trách nhiệm hình sự nếu thuộc một trong các trường hợp sau :
Thời điểm hoàn thành tội phạm: Tội phạm được coi là hoàn thành kể từ khi người phạm tội chiếm đoạt được tài sản .
Hậu quả của mặt khách quan tội lừa đảo chiếm đoạt tài sản : Hậu quả bắt buộc của Tội lừa đảo chiếm đoạt tài sản là sự thiệt hại về tài sản, được thể hiện bằng hành vi chiếm đoạt tài sản.
Quan hệ nhân quả giữa hành vi và hậu quả trong tội lừa đảo là mối liên hệ tuyệt đối. Quan hệ nhân quả là mối liên hệ mang tính chất quyết định, phân biệt tội lừa đảo chiếm đoạt tài sản với các tội xâm phạm sở hữu khác:
Quan hệ Nhân quả: Thủ đoạn gian dối → Người bị hại tin và giao tài sản → Chiếm đoạt tài sản
Quan hệ nhân quả trong tội này có tính chất trực tiếp và bắt buộc phải tồn tại:
Thời điểm Hoàn thành: Tội phạm được coi là hoàn thành kể từ thời điểm người phạm tội đã chiếm giữ được tài sản sau khi đã dùng thủ đoạn gian dối làm cho người chủ sở hữu bị mắc lừa và giao tài sản. Việc Tòa án xác định được thời điểm người phạm tội đã nắm được quyền chiếm hữu tài sản một cách trái phép (hậu quả xảy ra) là căn cứ để định tội.
Sự khác biệt rõ ràng nhất nằm ở chỗ, nếu hậu quả chiếm đoạt tài sản đạt được không phải do thủ đoạn gian dối là nguyên nhân (ví dụ: hành vi cướp, trộm cắp, hoặc lạm dụng tín nhiệm), thì không cấu thành Tội lừa đảo chiếm đoạt tài sản.
Mặt khách quan của Tội lừa đảo chiếm đoạt tài sản được cấu thành bởi hai hành vi liên tiếp và có quan hệ nhân quả: ( 1) Sử dụng thủ đoạn gian dối và (2) Chiếm đoạt tài sản dựa trên sự tự nguyện giao tài sản do bị lừa dối.
Tình huống giả định: Bị cáo A là một cá nhân không có bất động sản. A đã đặt mua, làm giả một sổ đỏ (Giấy chứng nhận quyền sử dụng đất) cho một lô đất có vị trí đẹp thuộc sở hữu của người khác.
A giới thiệu với ông B rằng mình là chủ sở hữu lô đất đó, đưa cho ông B xem sổ đỏ giả mạo và các giấy tờ tùy thân giả. Do tin tưởng giấy tờ này là thật và tin tưởng vào khả năng giao dịch của A, ông B đã đồng ý ký Hợp đồng chuyển nhượng quyền sử dụng đất và chuyển khoản đặt cọc 300.000.000 VND cho A để mua lô đất.
Sau khi nhận tiền cọc, A cắt đứt liên lạc, chuyển chỗ ở và chiếm đoạt 300.000.000 VND.
Hành vi của Bị cáo A đã cấu thành Mặt khách quan của Tội lừa đảo chiếm đoạt tài sản như sau:
Thứ nhất, hành vi gian dối (thủ đoạn): A đã thực hiện các thủ đoạn gian dối trước khi nhận tài sản:
Hành vi gian dối này chính là nguyên nhân trực tiếp khiến ông B tin tưởng rằng A có quyền bán đất, và tin tưởng vào giấy tờ mà A cung cấp. Nhờ sự gian dối này, ông B đã tự nguyện giao 300.000.000 VND tiền đặt cọc cho A.
Thứ hai, hành vi chiếm đoạt tài sản. Sau khi ông B chuyển khoản 300.000.000 VND, A đã thực hiện hành vi chiếm đoạt tài sản một cách trái pháp luật:
Lưu ý then chốt: Nếu A nhận tiền đặt cọc khi giấy tờ hoàn toàn hợp pháp, nhưng sau đó mới nảy sinh ý định chiếm đoạt (ví dụ: dùng tiền đánh bạc hết rồi bỏ trốn), hành vi này sẽ không cấu thành Tội lừa đảo (Điều 174) mà có thể là Tội lạm dụng tín nhiệm chiếm đoạt tài sản (Điều 175) do ý định chiếm đoạt phát sinh sau khi đã có tài sản hợp pháp.
Chủ thể của tội lừa đảo chiếm đoạt tài sản là bất kỳ người nào có đầy đủ năng lực trách nhiệm hình sự. Theo quy định chung, người phạm tội phải là người từ đủ 16 tuổi trở lên và có đủ năng lực trách nhiệm hình sự. Khía cạnh Chủ thể là yếu tố quyết định người thực hiện hành vi phạm tội có đủ điều kiện để bị truy cứu trách nhiệm hình sự hay không.
Chủ thể của Tội lừa đảo chiếm đoạt tài sản được coi là chủ thể thường (bất kỳ người nào), nhưng phải đáp ứng hai điều kiện bắt buộc về độ tuổi và năng lực trách nhiệm hình sự.
Điều kiện cấu thành chủ thể: Tội lừa đảo chiếm đoạt tài sản (Điều 174 BLHS) là tội phạm nghiêm trọng (tối đa 03 năm tù) thuộc Khoản 1, và có thể là tội phạm rất nghiêm trọng hoặc đặc biệt nghiêm trọng ở các khung hình phạt tăng nặng (Khoản 2, 3, 4).
Theo quy định chung của pháp luật hình sự Việt Nam, chủ thể của tội phạm này phải đáp ứng các điều kiện sau:
Dưới đây là phân tích và ví dụ minh họa chuyên sâu về Chủ thể của Tội lừa đảo chiếm đoạt tài sản theo Điều 174 Bộ luật Hình sự dưới 02 dạng chủ thể thường và chủ thể không đủ điều kiện
Ví dụ Minh họa về chủ thể đủ điều kiện (Chủ thể thường):
Tình huống Giả định 1: Anh K, 35 tuổi, là người hoàn toàn khỏe mạnh, không có tiền sử bệnh tâm thần. Anh K đã giả mạo giấy tờ của một công ty xuất khẩu lớn để ký hợp đồng lừa đảo một doanh nghiệp đối tác, chiếm đoạt 2 tỷ đồng.
Ví dụ minh họa chủ thể không đủ điều kiện:
Tình huống giả định 2 (Thiếu tuổi): Em T, 15 tuổi 6 tháng, đã sử dụng tài khoản mạng xã hội để đăng tin giả cần huy động vốn gấp và lừa được một người chuyển khoản 50.000.000 VND.
Tình huống Giả định 3 (Mất năng lực trách nhiệm hình sự): Bà H, 50 tuổi, có tiền sử bệnh tâm thần phân liệt, đã lừa bán lại một chiếc xe máy cũ cho hai người khác nhau trong cùng một ngày để lấy tiền tiêu xài. Tại thời điểm lừa đảo, bà H được cơ quan giám định pháp y kết luận là mất khả năng nhận thức và điều khiển hành vi do bệnh lý.
Mặt chủ quan thể hiện ý chí và tâm lý của người phạm tội đối với hành vi và hậu quả của hành vi đó.
Hình thức lỗi: Tội lừa đảo chiếm đoạt tài sản được thực hiện với lỗi cố ý trực tiếp . Người phạm tội nhận thức rõ hành vi gian dối của mình là nguy hiểm, trái pháp luật và mong muốn chiếm đoạt được tài sản.
Hình thức lỗi cố ý trực tiếp xảy ra khi người phạm tội:
Mục đích: Mục đích chiếm đoạt tài sản là dấu hiệu bắt buộc trong cấu thành tội phạm. Mục đích này phải có trước khi người phạm tội có được tài sản. Người phạm tội mong muốn chiếm đoạt được tài sản của người khác với mục đích vụ lợi.
Mục đích chiếm đoạt là dấu hiệu bắt buộc phải có. Mục đích chiếm đoạt tài sản là động lực nội tâm, là đích đến cuối cùng mà người phạm tội hướng tới. Dấu hiệu này có ba điểm cốt yếu:
Như vậy, mặt chủ quan của Tội lừa đảo chiếm đoạt tài sản được thực hiện với lỗi cố ý trực tiếp và có mục đích chiếm đoạt tài sản là dấu hiệu bắt buộc. Tội lừa đảo không thể thực hiện với lỗi cố ý gián tiến hay lỗi vô ý vì quá tự tin hoặc lỗi vô ý do cẩu thả bởi vì mục đích chiếm đoạt là dấu hiệu bắt buộc, người phạm tội phải hướng tới và mong muốn đạt được hậu quả là chiếm đoạt được tài sản. Điều này hoàn toàn phù hợp với định nghĩa của lỗi cố ý trực tiếp.
Tình huống giả định: Anh N (30 tuổi) đang lâm vào cảnh nợ nần. Nảy sinh ý định chiếm đoạt tài sản để trả nợ, anh N đã tạo một hồ sơ giả mạo (gồm bảng lương, giấy xác nhận công tác, và hợp đồng lao động giả) chứng minh mình là nhân viên cấp cao tại một ngân hàng lớn, với mức thu nhập khủng.
N sử dụng hồ sơ giả này để đi thuê một chiếc ô tô sang trọng (trị giá 800 triệu đồng) của công ty cho thuê xe V, ký hợp đồng thuê 01 tháng, sau đó mang xe đi bán ngay cho một cửa hàng cầm đồ để lấy tiền trả nợ.
Thứ nhất, nhận thức (Yếu tố lý trí), thể hiện:
Thứ hai, ý chí và mục đích (Yếu tố ý chí), thể hiện:
Lưu ý: Phân biệt ranh giới chủ quan với Tội lạm dụng tín nhiệm (Điều 175). Nếu trong tình huống trên, anh N là một nhân viên ngân hàng thật, có khả năng trả nợ, và ban đầu anh chỉ thuê xe với mục đích sử dụng thông thường. Nhưng sau khi thuê xe được 01 tuần, anh N bất ngờ gặp khó khăn tài chính nghiêm trọng và lúc đó mới nảy sinh ý định bán xe để chiếm đoạt tiền.
Trong trường hợp này, hành vi là Tội lạm dụng tín nhiệm chiếm đoạt tài sản (Điều 175 BLHS) , bởi vì:
Sự khác biệt về thời điểm phát sinh mục đích chiếm đoạt là yếu tố quan trọng nhất để xác định Mặt chủ quan của Tội lừa đảo chiếm đoạt tài sản.
Tóm lại, Cấu thành tội lừa đảo chiếm đoạt tài sản được đặc trưng bởi thủ đoạn gian dối xảy ra trước khi người phạm tội tiếp nhận tài sản và mục đích chiếm đoạt tài sản có trước hành vi gian dối. Đây là điểm then chốt để phân biệt tội danh này với Tội lạm dụng tín nhiệm chiếm đoạt tài sản (Điều 175 BLHS), nơi ý định chiếm đoạt phát sinh sau khi đã có được tài sản hợp pháp.
Trong quá trình tư vấn pháp luật hính sự và tham gia giải quyết các vụ án có liên quan đến tội lừa đảo chiếm đoạt tài sản. Luật Minh Khuê nhận thấy có một số câu hỏi vướng mắc thường gặp liên quan như sau:
Tội lừa đảo chiếm đoạt tài sản là Tội phạm có cấu thành vật chất , bởi vì:
Định nghĩa Tội phạm có cấu thành vật chất: Tội phạm có cấu thành vật chất là loại tội phạm mà trong Mặt khách quan, ngoài hành vi phạm tội, pháp luật còn yêu cầu phải xảy ra hậu quả nguy hiểm cho xã hội (thiệt hại vật chất) và phải có mối quan hệ nhân quả giữa hành vi và hậu quả đó thì tội phạm mới được coi là hoàn thành.
Áp dụng cho tội lừa đảo chiếm đoạt tài sản (Điều 174 BLHS):
Tội lừa đảo chiếm đoạt tài sản được coi là cấu thành vật chất vì việc truy cứu trách nhiệm hình sự và định khung hình phạt bắt buộc phải căn cứ vào giá trị tài sản bị chiếm đoạt (tức là hậu quả vật chất).
Tội phạm này chỉ hoàn thành khi hậu quả vật chất xảy ra, cụ thể là: kể từ khi người phạm tội đã chiếm giữ được tài sản sau khi đã dùng thủ đoạn gian dối để người bị hại mắc lừa và giao tài sản.
Bằng chứng pháp lý (Ngưỡng định tội): Pháp luật quy định rõ ràng về ngưỡng giá trị tài sản tối thiểu để định tội, điều này chứng minh tính vật chất của cấu thành:
Nếu hành vi gian dối đã được thực hiện nhưng người phạm tội chưa kịp chiếm đoạt được tài sản (ví dụ: bị phát hiện và ngăn chặn kịp thời ngay khi nạn nhân vừa chuyển tiền), hành vi đó sẽ được truy cứu trách nhiệm hình sự ở giai đoạn Phạm tội chưa đạt , chứ không phải tội phạm đã hoàn thành.
Tóm lại: Tội lừa đảo chiếm đoạt tài sản là tội phạm có cấu thành vật chất vì việc định tội và định khung hình phạt gắn liền và phụ thuộc vào hậu quả thiệt hại vật chất (giá trị tài sản bị chiếm đoạt) đã thực tế xảy ra.
Dưới đây là các văn bản pháp luật và nghị quyết hướng dẫn về tội lừa đảo chiếm đoạt tài sản:
Nghị quyết và văn bản hướng dẫn, gồm:
Các văn bản này quy định về các yếu tố cấu thành tội phạm, hình phạt, và cách thức xử lý đối với tội lừa đảo chiếm đoạt tài sản, giúp các cơ quan tiến hành tố tụng và người dân hiểu rõ hơn về loại tội phạm này.
Trường hợp trong nội dung tư vấn có điều gì gây nhầm lẫn, chưa rõ ràng hoặc thông tin nêu trong nội dung tư vấn khiến quý khách chưa hiểu hết vấn đề hoặc/ và có sự vướng ngại, thắc mắc, chúng tôi rất mong nhận được ý kiến phản hồi của quý khách hàng qua email Tư vấn pháp luật hình sự miễn phí qua Email hoặc qua tổng đài luật sư tư vấn pháp luật hình sự trực tuyến : 1900.6162 . Chúng tôi sẳn sàng giải đáp. Trân trọng cảm ơn!
Đánh bạc từ lâu đã được coi là một tệ nạn xã hội nghiêm trọng tại Việt Nam, gây ra vô số hệ lụy tiêu cực không chỉ cho bản thân người tham gia mà còn ảnh hưởng sâu sắc đến gia đình, cộng đồng và trật tự xã hội nói chung. ...
Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác là một trong những tội danh phổ biến và phức tạp trong hệ thống pháp luật hình sự Việt Nam. Hành vi này trực tiếp xâm phạm đến quyền bất khả xâm phạm về thân thể, sức khỏe của công dân, vốn là những quyền cơ bản được Hiến pháp và pháp luật bảo vệ. ...
​Hoạt động cho vay lãi nặng, thường được biết đến dưới tên gọi ""tín dụng đen"", đang diễn ra hết sức phức tạp với những phương thức và thủ đoạn tinh vi, gây ra nhiều hệ lụy nghiêm trọng cho trật tự quản lý kinh tế và an ninh xã hội. ...
Đánh bạc lần đầu có bị đi tù không? Tìm hiểu mức phạt đối với người phạm tội đánh bạc lần đầu, trường hợp bị xử phạt hành chính, truy cứu trách nhiệm hình sự, điều kiện hưởng án treo và các tình tiết giảm nhẹ theo quy định hiện hành. ...
Phạm tội đánh bạc lần 2 bị xử lý như thế nào? Tìm hiểu khi nào bị truy cứu trách nhiệm hình sự, mức phạt theo Điều 321 BLHS, phân biệt tái phạm, phạm tội nhiều lần và điều kiện được hưởng án treo. ...
Việc nhận được giấy triệu tập của Công an vì liên quan đến đánh bạc online khiến nhiều người lo lắng không biết mình có thể bị bắt, bị tạm giam hay bị xử lý hình sự hay không. Hướng dẫn xử trí, phân biệt giấy triệu tập và giấy mời, mức xử phạt hành chính - hình sự, nhận lời khuyên những việc cần làm để bảo vệ quyền lợi khi làm việc với Cơ quan điều tra từ luật sư Luật Minh Khuê. ...
Hành vi xâm phạm quyền tác giả hiện nay không còn dừng lại ở việc nhắc nhở hay gỡ bỏ tác phẩm, mà sẽ bị xử lý nghiêm khắc bằng các chế tài pháp lý nghiêm trọng. Tùy thuộc vào tính chất, quy mô và mức độ thiệt hại gây ra, người có hành vi vi phạm sẽ phải chịu những hình phạt thích đáng tương ứng theo quy định. Bài viết này sẽ tổng hợp và làm rõ các khung hình phạt cụ thể theo pháp luật hiện hành để bạn chủ động bảo vệ quyền lợi cũng như tránh các rủi ro pháp lý đáng tiếc ...
Khi phát hiện tác phẩm hay sản phẩm sáng tạo của mình bị sử dụng trái phép, bạn không cần phải cam chịu hay bế tắc. Pháp luật hiện hành cung cấp 3 cơ chế rõ ràng để bảo vệ bạn: Biện pháp dân sự, hành chính và hình sự. Bài viết này sẽ hướng dẫn cụ thể từng bước giúp bạn chủ động xử lý vi phạm quyền tác giả và quyền liên quan một cách nhanh chóng, đúng luật và hiệu quả nhất. ...
Tha tù trước thời hạn có điều kiện là chính sách nhân đạo của pháp luật Việt Nam, tuy nhiên không phải mọi phạm nhân đều được áp dụng. Bài viết tổng hợp chi tiết những trường hợp không được tha tù trước thời hạn theo quy định hiện hành, điều kiện xét tha tù, các trường hợp bị loại trừ và những lưu ý quan trọng giúp bạn hiểu đúng quy định pháp luật. ...
Học hộ, thi hộ, nhận thi hộ thuê hoặc tổ chức thi hộ bị xử lý như thế nào? Chi tiết quy định mới về kỷ luật sinh viên, xử phạt hành chính, đình chỉ học tập, buộc thôi học và trách nhiệm hình sự đối với hành vi gian lận trong thi cử. ...
Trụ sở chính: Phòng 2007, Tòa nhà C2, D' Capitale (Vincom Trần Duy Hưng), Số 119, Đường Trần Duy Hưng, Phường Yên Hòa, Tp. Hà Nội. [ Chỉ đường ]
Email: lienhe@luatminhkhue.vn
Địa chỉ: 72/2 Trường Chinh, Phường Tân Sơn Nhất, TP Hồ Chí Minh [ Chỉ đường ]
Email: dung@luatminhkhue.vn",reference
72,"Khi giao dịch tại ATM, mọi người cần trang bị đầy đủ các biện pháp phòng, chống dịch COVID-19.",legitimate
73,"Bạn có một gói quà tặng từ Voso, nhận ngay tại http://nhanthuong61.top.",scam
74,"[PXLN TIN VAY] Nho Ho Tro KH [NAME] hop dong [NUMBER]. Co Khoan Vay Tin Chap da chuyen NO QUA HAN nhung van CO TINH KHONG Thanh Toan. Nho nhan KH Thanh Toan GAP tien ky T3 [NUMBER] de khong anh huong den No Xau Ngan Hang Nha Nuoc va lien quan den phap ly. Nho a/c nhac nho, cam on!",scam
75,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK DongA Bank 190312708069.",scam
76,"Chúc mừng bạn đã trúng thưởng Tai nghe AirPods Pro. Vui lòng truy cập http://nhanthuong55-verify.com để nhận giải thưởng.",scam
77,"Phần thưởng đặc biệt của HMV 500 pound các chứng từ HMV chính hãng sẽ giành được.",spam
78,"Hôm nay trời đẹp quá, đi cà phê không Ngân ơi?",legitimate
79,"CIMB Vietnam: Quý khách vừa nhận được 4500.000 VND từ Tuyết. Số dư mới: 4500.0000 VND.",legitimate
80,"Tài khoản PVcomBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://tcb28-bank.net để xác thực.",scam
81,"SeABank: Bạn vừa nhận được 2700.000 VND từ Diệp. Số dư mới: 2700.0000 VND.",legitimate
82,"Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A375.",legitimate
83,"Cậu bé của tôi thế nào?",legitimate
84,"Em yêu ?",legitimate
85,"Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A392.",legitimate
86,"Bạn có một gói quà tặng từ J&T Express, nhận ngay tại http://nhanthuong95.club.",scam
87,"Mã OTP của bạn là 308733. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
88,"Thực hiện quyết định của Chủ tịch UBND tỉnh Bến Tre về phòng, chống dịch Covid - 19, đúng 13h ngày hôm nay (23/3/2020), toàn bộ khu vực ấp Thừa Lợi (cồn Nghêu), xã Thừa Đức, huyện Bình Đại (bao gồm 480 hộ gia đình với 1.588 người) đã chính thức được cách ly cho đến 13h ngày 20/4/2020.  Vì sự an toàn chung của mọi người, rất mong bà con nhân dân ấp Thừa Lợi thông cảm và chấp hành tốt lệnh cách ly.",legitimate
